0.0	0.0	
0.052840726882485096	0.030022671200906847	
0.10114595479920598	0.015469760618790424	
0.15099377314728557	0.015186370607454824	
0.2012570354651423	0.2656711897935143	
0.2501331111234476	0.3976809250739037	
0.304924238026483	0.01634215732035296	
0.35292511891918693	0.04564801849258741	
0.40045825476568925	0.03749360983307773	
0.4514463119811133	0.08938315440865952	
0.5076986044909231	0.024065924295970306	
0.5513883909381051	0.02273927007623747	
0.6009835549872774	0.0020629125825165034	
0.6572892196145591	7.640416972283345E-5	
0.703189352028649	0.005353848547487276	
0.752038146129396	0.01431814140605899	
0.8094414221903373	0.007361194461114445	
0.8859307182618043	0.0033284434664710718	
0.9082596020822032	0.0013280433864550688	
0.9548301376453114	0.0012280233824542687	
1.0	0.005239936876264142	
