0.0	0.0	
0.14135541522216943	0.0900345945059002	
0.14136396176972432	2.0510576620677396E-5	
0.24171271105824557	0.0	
0.24725031904176664	1.3673717747118265E-5	
0.2869284182895904	3.7602723804575226E-5	
0.3265618162128434	0.018449263670299317	
0.35397324567840516	0.011540617778567816	
0.41342130728994364	0.052985656270083274	
0.5234634526526334	0.028349035319212942	
0.5234637354035825	0.009865587354545827	
0.558860185043958	3.418429436779566E-6	
0.6247039344154373	0.019283360452873533	
0.65086853355915	0.011694447103222896	
0.7158390946506668	0.01055269167133852	
0.7554137550654433	2.7347435494236527E-4	
0.8009367058799554	0.18416788590649913	
0.860731212093034	0.3262412317284947	
0.9161721699337472	0.16816963614237074	
0.986627539270239	0.0570467504409774	
1.0	0.011270561853062229	
