0.0	0.0	
0.14135541522216943	0.09064049804790546	
0.14136396176972432	1.0551862403714256E-4	
0.24171271105824557	1.0551862403714256E-4	
0.24725031904176664	1.0551862403714256E-4	
0.2869284182895904	7.386303682599979E-4	
0.3265618162128434	0.019626464070908515	
0.35397324567840516	0.01603883085364567	
0.41342130728994364	0.08673630895853118	
0.5234634526526334	0.0099187506594914	
0.5234637354035825	0.0023214097288171364	
0.558860185043958	4.2207449614857024E-4	
0.6247039344154373	0.008969083043157118	
0.65086853355915	0.01783264746227709	
0.7158390946506668	0.014772607365199957	
0.7554137550654433	0.002426928352854279	
0.8009367058799554	0.21863458900495938	
0.860731212093034	0.28511132214835916	
0.9161721699337472	0.07228025746544266	
0.986627539270239	0.12145193626675108	
1.0	0.03176110583517991	
